stage,id,label,fee_mult,start_date,total_return,cagr,max_drawdown,sharpe,avg_exposure,trades,yearly
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr40_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d+港股,2.0,2023-01-03,3.4667305041820278,0.5307271504865279,-0.21996982953329647,1.506311353004711,0.9459002952540448,70,"{""2023"": 0.6932944257799591, ""2024"": 0.14024406697967962, ""2025"": 0.43823117577094783, ""2026"": 0.6339860619471291}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr50_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d+港股,1.0,2021-07-10,3.4668880530672066,0.34946422850365977,-0.21667283767710876,1.2359144778436975,0.7877359338199406,90,"{""2021"": 0.06609093793804321, ""2022"": -0.09856751483077597, ""2023"": 0.7003314374300094, ""2024"": 0.14505377174641532, ""2025"": 0.46102696970747203, ""2026"": 0.6482543777123086}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr50_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d+港股,2.0,2021-07-10,3.2779006648358537,0.33783289536404326,-0.21996982953329658,1.2035571768377058,0.7877466154097376,90,"{""2021"": 0.05833405938535652, ""2022"": -0.10139283814315037, ""2023"": 0.6932944257799594, ""2024"": 0.14024406697967984, ""2025"": 0.4382311757709474, ""2026"": 0.6339860619471294}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr50_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d+港股,1.0,2022-01-04,3.075649220763787,0.3653352680157822,-0.21667283767710876,1.2433670629461984,0.7648199596120293,82,"{""2022"": -0.11698548677575438, ""2023"": 0.7003314374300094, ""2024"": 0.14505377174641532, ""2025"": 0.4610269697074718, ""2026"": 0.6482543777123091}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr50_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d+港股,2.0,2022-01-04,2.9194255292729596,0.353559146099633,-0.21996982953329647,1.211868641168117,0.7648317943835243,82,"{""2022"": -0.12252921334668543, ""2023"": 0.6932944257799591, ""2024"": 0.14024406697967962, ""2025"": 0.43823117577094783, ""2026"": 0.6339860619471285}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr50_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d+港股,1.0,2023-01-03,3.615608418350827,0.5450705234324555,-0.21667283767710876,1.5368805930932963,0.9458850950128649,70,"{""2023"": 0.7003314374300087, ""2024"": 0.14505377174641532, ""2025"": 0.4610269697074718, ""2026"": 0.6482543777123091}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr50_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d+港股,2.0,2023-01-03,3.4667305041820278,0.5307271504865279,-0.21996982953329647,1.506311353004711,0.9459002952540448,70,"{""2023"": 0.6932944257799591, ""2024"": 0.14024406697967962, ""2025"": 0.43823117577094783, ""2026"": 0.6339860619471291}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr40_ah,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d,1.0,2021-07-10,3.463173167197284,0.3492394205613567,-0.2170934156199279,1.196593752527649,0.7942967357984021,94,"{""2021"": 0.017549036781764116, ""2022"": -0.0380527758934619, ""2023"": 0.6094137625011702, ""2024"": 0.14466870725815872, ""2025"": 0.4922636354079606, ""2026"": 0.6729481827334214}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr40_ah,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d,2.0,2021-07-10,3.273333215895377,0.33754674403710117,-0.22041200276467499,1.1653049101319184,0.7943219520560807,94,"{""2021"": 0.0026722847535656236, ""2022"": -0.04310330277740404, ""2023"": 0.6027757580891646, ""2024"": 0.1398990643335669, ""2025"": 0.4768044142684862, ""2026"": 0.6650344709788967}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr40_ah,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d,1.0,2022-01-04,3.2663249642058654,0.3792414186219275,-0.21709341561992812,1.2841022966105144,0.772139264278086,69,"{""2022"": -0.05775466405773466, ""2023"": 0.6094137625011709, ""2024"": 0.14466870725815872, ""2025"": 0.4922636354079608, ""2026"": 0.6729481827334216}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr40_ah,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d,2.0,2022-01-04,3.1324910941369577,0.3695328541708618,-0.2204120027646752,1.2582688769939612,0.7721510990495811,69,"{""2022"": -0.06563448691857188, ""2023"": 0.6027757580891644, ""2024"": 0.13989906433356647, ""2025"": 0.4768044142684862, ""2026"": 0.6650344709788967}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr40_ah,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d,1.0,2023-01-03,3.5278281584057396,0.5366542715877514,-0.2170934156199279,1.5365492404979961,0.9247335086438871,53,"{""2023"": 0.6094137625011702, ""2024"": 0.14466870725815872, ""2025"": 0.4922636354079606, ""2026"": 0.6729481827334216}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr40_ah,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d,2.0,2023-01-03,3.4227778490116636,0.5264273014572463,-0.2204120027646751,1.5142764590957902,0.9247487088850671,53,"{""2023"": 0.6027757580891648, ""2024"": 0.1398990643335667, ""2025"": 0.4768044142684855, ""2026"": 0.6650344709788962}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr50_ah,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d,1.0,2021-07-10,3.463173167197284,0.3492394205613567,-0.2170934156199279,1.196593752527649,0.7942967357984021,94,"{""2021"": 0.017549036781764116, ""2022"": -0.0380527758934619, ""2023"": 0.6094137625011702, ""2024"": 0.14466870725815872, ""2025"": 0.4922636354079606, ""2026"": 0.6729481827334214}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr50_ah,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d,2.0,2021-07-10,3.273333215895377,0.33754674403710117,-0.22041200276467499,1.1653049101319184,0.7943219520560807,94,"{""2021"": 0.0026722847535656236, ""2022"": -0.04310330277740404, ""2023"": 0.6027757580891646, ""2024"": 0.1398990643335669, ""2025"": 0.4768044142684862, ""2026"": 0.6650344709788967}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr50_ah,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d,1.0,2022-01-04,3.2663249642058654,0.3792414186219275,-0.21709341561992812,1.2841022966105144,0.772139264278086,69,"{""2022"": -0.05775466405773466, ""2023"": 0.6094137625011709, ""2024"": 0.14466870725815872, ""2025"": 0.4922636354079608, ""2026"": 0.6729481827334216}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr50_ah,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d,2.0,2022-01-04,3.1324910941369577,0.3695328541708618,-0.2204120027646752,1.2582688769939612,0.7721510990495811,69,"{""2022"": -0.06563448691857188, ""2023"": 0.6027757580891644, ""2024"": 0.13989906433356647, ""2025"": 0.4768044142684862, ""2026"": 0.6650344709788967}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr50_ah,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d,1.0,2023-01-03,3.5278281584057396,0.5366542715877514,-0.2170934156199279,1.5365492404979961,0.9247335086438871,53,"{""2023"": 0.6094137625011702, ""2024"": 0.14466870725815872, ""2025"": 0.4922636354079606, ""2026"": 0.6729481827334216}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf3_cool5_wr50_ah,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认3d+冷却5d,2.0,2023-01-03,3.4227778490116636,0.5264273014572463,-0.2204120027646751,1.5142764590957902,0.9247487088850671,53,"{""2023"": 0.6027757580891648, ""2024"": 0.1398990643335667, ""2025"": 0.4768044142684855, ""2026"": 0.6650344709788962}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf2_cool10_wr40_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认2d+冷却10d+港股,1.0,2021-07-10,3.4592741097522524,0.349003306378159,-0.20980381261366776,1.2258574394293513,0.793341055320848,86,"{""2021"": 0.0032970007546693214, ""2022"": -0.12996934910971514, ""2023"": 0.7595552259238363, ""2024"": 0.20829193765871312, ""2025"": 0.4738728374515113, ""2026"": 0.644486092435774}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf2_cool10_wr40_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认2d+冷却10d+港股,2.0,2021-07-10,3.2839153624798954,0.33820934452389717,-0.2130711329920395,1.195910575968018,0.7933792504844345,86,"{""2021"": -0.00400318081151807, ""2022"": -0.1345156825496464, ""2023"": 0.7522761269599747, ""2024"": 0.20324947094574952, ""2025"": 0.4583692757332116, ""2026"": 0.630301279364901}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf2_cool10_wr40_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认2d+冷却10d+港股,1.0,2022-01-04,3.323555907361669,0.38332080610509234,-0.20980381261366787,1.2840951756177146,0.771030208594279,78,"{""2022"": -0.14770729340155153, ""2023"": 0.7595552259238361, ""2024"": 0.20829193765871268, ""2025"": 0.4738728374515109, ""2026"": 0.644486092435774}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf2_cool10_wr40_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认2d+冷却10d+港股,2.0,2022-01-04,3.1707724323800193,0.37233454805019517,-0.21307113299203917,1.2552611965089953,0.7710725272979416,78,"{""2022"": -0.1548375303963786, ""2023"": 0.7522761269599747, ""2024"": 0.20324947094574952, ""2025"": 0.45836927573321185, ""2026"": 0.6303012793649005}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf2_cool10_wr40_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认2d+冷却10d+港股,1.0,2023-01-03,4.072853344735572,0.5871497930133875,-0.20980381261366798,1.6239644233408306,0.9409353912967648,62,"{""2023"": 0.7595552259238361, ""2024"": 0.20829193765871312, ""2025"": 0.47387283745151154, ""2026"": 0.6444860924357745}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf2_cool10_wr40_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认2d+冷却10d+港股,2.0,2023-01-03,3.934876526564296,0.5747484439148576,-0.2130711329920394,1.598074197301897,0.9409897442263809,62,"{""2023"": 0.7522761269599751, ""2024"": 0.20324947094574952, ""2025"": 0.45836927573321185, ""2026"": 0.630301279364901}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf2_cool10_wr50_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认2d+冷却10d+港股,1.0,2021-07-10,3.4592741097522524,0.349003306378159,-0.20980381261366776,1.2258574394293513,0.793341055320848,86,"{""2021"": 0.0032970007546693214, ""2022"": -0.12996934910971514, ""2023"": 0.7595552259238363, ""2024"": 0.20829193765871312, ""2025"": 0.4738728374515113, ""2026"": 0.644486092435774}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf2_cool10_wr50_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认2d+冷却10d+港股,2.0,2021-07-10,3.2839153624798954,0.33820934452389717,-0.2130711329920395,1.195910575968018,0.7933792504844345,86,"{""2021"": -0.00400318081151807, ""2022"": -0.1345156825496464, ""2023"": 0.7522761269599747, ""2024"": 0.20324947094574952, ""2025"": 0.4583692757332116, ""2026"": 0.630301279364901}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf2_cool10_wr50_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认2d+冷却10d+港股,1.0,2022-01-04,3.323555907361669,0.38332080610509234,-0.20980381261366787,1.2840951756177146,0.771030208594279,78,"{""2022"": -0.14770729340155153, ""2023"": 0.7595552259238361, ""2024"": 0.20829193765871268, ""2025"": 0.4738728374515109, ""2026"": 0.644486092435774}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf2_cool10_wr50_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认2d+冷却10d+港股,2.0,2022-01-04,3.1707724323800193,0.37233454805019517,-0.21307113299203917,1.2552611965089953,0.7710725272979416,78,"{""2022"": -0.1548375303963786, ""2023"": 0.7522761269599747, ""2024"": 0.20324947094574952, ""2025"": 0.45836927573321185, ""2026"": 0.6303012793649005}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf2_cool10_wr50_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认2d+冷却10d+港股,1.0,2023-01-03,4.072853344735572,0.5871497930133875,-0.20980381261366798,1.6239644233408306,0.9409353912967648,62,"{""2023"": 0.7595552259238361, ""2024"": 0.20829193765871312, ""2025"": 0.47387283745151154, ""2026"": 0.6444860924357745}"
stress,overseas_rs612_top2_alloc100_ma200_ret12_immediate_ma120_conf2_cool10_wr50_hk,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS612 Top2 100%仓｜MA200+12月正｜恢复立即切回｜MA120斜率+确认2d+冷却10d+港股,2.0,2023-01-03,3.934876526564296,0.5747484439148576,-0.2130711329920394,1.598074197301897,0.9409897442263809,62,"{""2023"": 0.7522761269599751, ""2024"": 0.20324947094574952, ""2025"": 0.45836927573321185, ""2026"": 0.630301279364901}"
