id,label,selected_by_train,offensive_scheme,offensive_top_n,fast_crash_5d,defensive_pool,defensive_filter,defensive_top_n,fee_mult,full_return,full_cagr,full_max_drawdown,full_sharpe,train_return,train_cagr,train_max_drawdown,oos_return,oos_cagr,oos_max_drawdown,oos_sharpe,trades
top3_45_35_20_fastm9_overseas_gold_ma120_ret6_deftop2,进攻top3_45_35_20｜2/4指数5日<= -9%｜弱市纳指+标普+黄金 Top2｜MA120+6月正,False,top3_45_35_20,3,-0.09,overseas_gold,ma120_ret6,2,1.0,1.6736224972144056,0.21765817119098352,-0.24189376441579802,0.9178019622589417,0.25212829938786574,0.09554229968361949,-0.19670312971776704,1.1352624156178508,0.3496759656500501,-0.24189376441579802,1.1691294594311192,234
top3_45_35_20_fastm9_overseas_gold_ma200_ret12_deftop1,进攻top3_45_35_20｜2/4指数5日<= -9%｜弱市纳指+标普+黄金 Top1｜MA200+12月正,False,top3_45_35_20,3,-0.09,overseas_gold,ma200_ret12,1,1.0,1.8047662224034289,0.2293904482416227,-0.2702221056214187,0.9490229791388806,0.38353346629739105,0.14082310213121563,-0.1562887749640144,1.0272485564874247,0.32226330453144825,-0.2702221056214187,1.098927394041414,220
top3_45_35_20_fastm9_overseas_gold_ma200_ret12_deftop2,进攻top3_45_35_20｜2/4指数5日<= -9%｜弱市纳指+标普+黄金 Top2｜MA200+12月正,False,top3_45_35_20,3,-0.09,overseas_gold,ma200_ret12,2,1.0,2.196976420298464,0.26203794021012494,-0.2418937644157979,1.0620421531405493,0.4414175847766293,0.1599578286261476,-0.12932804270232467,1.217939099718897,0.3700965979004962,-0.2418937644157979,1.2195757818484212,235
top3_40_40_20_fastoff_overseas_ma120_ret6_deftop1,进攻top3_40_40_20｜无紧急闸门｜弱市纳指+标普 Top1｜MA120+6月正,False,top3_40_40_20,3,0.0,overseas,ma120_ret6,1,1.0,2.5913992795793237,0.291783484099299,-0.2569137855227476,1.1115484567134717,0.29277737554799876,0.1098391799995515,-0.2569137855227476,1.7780492972016595,0.49763831991933216,-0.19573922611525651,1.453097642272094,179
top3_40_40_20_fastoff_overseas_ma120_ret6_deftop2,进攻top3_40_40_20｜无紧急闸门｜弱市纳指+标普 Top2｜MA120+6月正,False,top3_40_40_20,3,0.0,overseas,ma120_ret6,2,1.0,2.6591338442461825,0.2966257748889487,-0.23492819190731185,1.1318509616839918,0.30254876613438,0.11323596457310359,-0.23492819190731185,1.8092106333227918,0.504256441030341,-0.19573922611525663,1.4649880976674723,184
top3_40_40_20_fastoff_overseas_ma200_ret12_deftop1,进攻top3_40_40_20｜无紧急闸门｜弱市纳指+标普 Top1｜MA200+12月正,False,top3_40_40_20,3,0.0,overseas,ma200_ret12,1,1.0,3.3633019601108662,0.34313882474744895,-0.19573922611525651,1.2629103007775766,0.477577323563831,0.1716803050816207,-0.1608164928586594,1.953010912205146,0.5342357935739088,-0.19573922611525651,1.5241286618173555,180
top3_40_40_20_fastoff_overseas_ma200_ret12_deftop2,进攻top3_40_40_20｜无紧急闸门｜弱市纳指+标普 Top2｜MA200+12月正,False,top3_40_40_20,3,0.0,overseas,ma200_ret12,2,1.0,3.492722097907656,0.3510234651895592,-0.1957392261152564,1.293781599755239,0.5042067997835045,0.1802046272678992,-0.12932804270232467,1.9867715652889473,0.5411455298251859,-0.1957392261152564,1.5360326553138308,181
top3_40_40_20_fastoff_overseas_gold_ma120_ret6_deftop1,进攻top3_40_40_20｜无紧急闸门｜弱市纳指+标普+黄金 Top1｜MA120+6月正,False,top3_40_40_20,3,0.0,overseas_gold,ma120_ret6,1,1.0,2.0941474086867626,0.2538027603982467,-0.19573922611525651,0.99524225099034,0.25434844893877306,0.09633021882511894,-0.1911961775590474,1.4667367439283163,0.4289041202687178,-0.19573922611525651,1.3009940666170652,196
top3_40_40_20_fastoff_overseas_gold_ma120_ret6_deftop2,进攻top3_40_40_20｜无紧急闸门｜弱市纳指+标普+黄金 Top2｜MA120+6月正,False,top3_40_40_20,3,0.0,overseas_gold,ma120_ret6,2,1.0,2.213859370084599,0.2633697172499554,-0.20210207438309014,1.0310810043703178,0.24278833897406837,0.092218474015765,-0.20210207438309014,1.5860070209040305,0.4558254424406101,-0.1957392261152564,1.3610439301721566,209
top3_40_40_20_fastoff_overseas_gold_ma200_ret12_deftop1,进攻top3_40_40_20｜无紧急闸门｜弱市纳指+标普+黄金 Top1｜MA200+12月正,False,top3_40_40_20,3,0.0,overseas_gold,ma200_ret12,1,1.0,2.387333497987407,0.2767395530813803,-0.19573922611525663,1.0641707746502005,0.3732042976718415,0.13735886402682995,-0.1608164928586594,1.466736743928315,0.4289041202687176,-0.19573922611525663,1.3009940666170576,198
top3_40_40_20_fastoff_overseas_gold_ma200_ret12_deftop2,进攻top3_40_40_20｜无紧急闸门｜弱市纳指+标普+黄金 Top2｜MA200+12月正,False,top3_40_40_20,3,0.0,overseas_gold,ma200_ret12,2,1.0,2.8429378611762064,0.30941380411953556,-0.19573922611525651,1.1694447802566794,0.43065626554895875,0.15643548576518995,-0.12932804270232467,1.6861363932877533,0.47785211901894264,-0.19573922611525651,1.408651538557213,210
top3_40_40_20_fastm5_overseas_ma120_ret6_deftop1,进攻top3_40_40_20｜2/4指数5日<= -5%｜弱市纳指+标普 Top1｜MA120+6月正,False,top3_40_40_20,3,-0.05,overseas,ma120_ret6,1,1.0,1.2056856612833546,0.17163808364677435,-0.3093005355660149,0.791578291628281,0.2815741136483565,0.10592581507641774,-0.2569137855227476,0.721075385179448,0.23939534437292398,-0.3093005355660149,0.9124887032488959,248
top3_40_40_20_fastm5_overseas_ma120_ret6_deftop2,进攻top3_40_40_20｜2/4指数5日<= -5%｜弱市纳指+标普 Top2｜MA120+6月正,False,top3_40_40_20,3,-0.05,overseas,ma120_ret6,2,1.0,1.2533290173023177,0.17666264799764653,-0.2985143139128841,0.815384102078281,0.27981976898435623,0.10531117395195078,-0.23492819190731185,0.7606612055153064,0.2505864747956168,-0.2985143139128841,0.9442174821585024,269
top3_40_40_20_fastm5_overseas_ma200_ret12_deftop1,进攻top3_40_40_20｜2/4指数5日<= -5%｜弱市纳指+标普 Top1｜MA200+12月正,False,top3_40_40_20,3,-0.05,overseas,ma200_ret12,1,1.0,1.596284995161366,0.21052203083898968,-0.30930053556601445,0.9298561353337489,0.4366711825224763,0.15840619197557193,-0.1608164928586594,0.8071532489451518,0.26353743737461177,-0.30930053556601445,0.9743305067555557,250
top3_40_40_20_fastm5_overseas_ma200_ret12_deftop2,进攻top3_40_40_20｜2/4指数5日<= -5%｜弱市纳指+标普 Top2｜MA200+12月正,False,top3_40_40_20,3,-0.05,overseas,ma200_ret12,2,1.0,1.6918153640027276,0.21931284854395483,-0.2985143139128843,0.9689809826908646,0.46256343227506247,0.16683394104684424,-0.12932804270232467,0.8404776877372941,0.2726968954604905,-0.2985143139128843,0.9997580675713735,266
top3_40_40_20_fastm5_overseas_gold_ma120_ret6_deftop1,进攻top3_40_40_20｜2/4指数5日<= -5%｜弱市纳指+标普+黄金 Top1｜MA120+6月正,False,top3_40_40_20,3,-0.05,overseas_gold,ma120_ret6,1,1.0,0.7722634359217526,0.12141657289380037,-0.363147248098842,0.6010964321570035,0.2234587775971031,0.0852921813094365,-0.1911961775590474,0.44856816459522464,0.1577583115929453,-0.363147248098842,0.6625930212086428,268
top3_40_40_20_fastm5_overseas_gold_ma120_ret6_deftop2,进攻top3_40_40_20｜2/4指数5日<= -5%｜弱市纳指+标普+黄金 Top2｜MA120+6月正,False,top3_40_40_20,3,-0.05,overseas_gold,ma120_ret6,2,1.0,1.0060512731752227,0.14959005149277904,-0.3145611102587681,0.7148224894807822,0.2220903916219208,0.08479939568543604,-0.20210207438309014,0.641491731649124,0.21641615899726196,-0.3145611102587681,0.8441765936615213,300
top3_40_40_20_fastm5_overseas_gold_ma200_ret12_deftop1,进攻top3_40_40_20｜2/4指数5日<= -5%｜弱市纳指+标普+黄金 Top1｜MA200+12月正,False,top3_40_40_20,3,-0.05,overseas_gold,ma200_ret12,1,1.0,1.0499139845524983,0.15458001559368628,-0.363147248098842,0.7203050948234285,0.33938767400882464,0.12590774319265696,-0.1608164928586594,0.5304859260180055,0.18320936385501208,-0.363147248098842,0.7364534651098611,272
top3_40_40_20_fastm5_overseas_gold_ma200_ret12_deftop2,进攻top3_40_40_20｜2/4指数5日<= -5%｜弱市纳指+标普+黄金 Top2｜MA200+12月正,False,top3_40_40_20,3,-0.05,overseas_gold,ma200_ret12,2,1.0,1.5036178878928945,0.20174393806308832,-0.3145611102587679,0.9012515764462411,0.39383842888019105,0.14426394238758222,-0.12932804270232467,0.796203803839947,0.26050563453410724,-0.3145611102587679,0.9663472639556383,304
top3_40_40_20_fastm7_overseas_ma120_ret6_deftop1,进攻top3_40_40_20｜2/4指数5日<= -7%｜弱市纳指+标普 Top1｜MA120+6月正,False,top3_40_40_20,3,-0.07,overseas,ma120_ret6,1,1.0,1.7098929366117996,0.22094820421771466,-0.2569137855227476,0.929616318854878,0.29277737554799876,0.1098391799995515,-0.2569137855227476,1.0961791162713501,0.3398560385168141,-0.2470660861220645,1.1548588509899143,213
top3_40_40_20_fastm7_overseas_ma120_ret6_deftop2,进攻top3_40_40_20｜2/4指数5日<= -7%｜弱市纳指+标普 Top2｜MA120+6月正,False,top3_40_40_20,3,-0.07,overseas,ma120_ret6,2,1.0,1.7865497836236495,0.2277873767405003,-0.23746314908833488,0.9581239272158308,0.30254876613438,0.11323596457310359,-0.23492819190731185,1.1393055339443388,0.35068560090566003,-0.23746314908833488,1.1817079671625481,225
top3_40_40_20_fastm7_overseas_ma200_ret12_deftop1,进攻top3_40_40_20｜2/4指数5日<= -7%｜弱市纳指+标普 Top1｜MA200+12月正,False,top3_40_40_20,3,-0.07,overseas,ma200_ret12,1,1.0,2.2923387096582766,0.2694879282499929,-0.24706608612206438,1.0882784924182,0.477577323563831,0.1716803050816207,-0.1608164928586594,1.2282006208090324,0.3725988157629361,-0.24706608612206438,1.2319811099895472,214
top3_40_40_20_fastm7_overseas_ma200_ret12_deftop2,进攻top3_40_40_20｜2/4指数5日<= -7%｜弱市纳指+标普 Top2｜MA200+12月正,False,top3_40_40_20,3,-0.07,overseas,ma200_ret12,2,1.0,2.42136071181087,0.2792975415010097,-0.2374631490883351,1.1280752258362976,0.5042067997835045,0.1802046272678992,-0.12932804270232467,1.2745281515169955,0.3838096550040746,-0.2374631490883351,1.2588365459133553,222
top3_40_40_20_fastm7_overseas_gold_ma120_ret6_deftop1,进攻top3_40_40_20｜2/4指数5日<= -7%｜弱市纳指+标普+黄金 Top1｜MA120+6月正,False,top3_40_40_20,3,-0.07,overseas_gold,ma120_ret6,1,1.0,1.5929950935675765,0.21021471226863286,-0.26495282171436163,0.8897773961468085,0.25434844893877306,0.09633021882511894,-0.1911961775590474,1.0672047673526048,0.33250436138168293,-0.26495282171436163,1.1305655280617002,232
top3_40_40_20_fastm7_overseas_gold_ma120_ret6_deftop2,进攻top3_40_40_20｜2/4指数5日<= -7%｜弱市纳指+标普+黄金 Top2｜MA120+6月正,False,top3_40_40_20,3,-0.07,overseas_gold,ma120_ret6,2,1.0,1.7182389632332349,0.22170027040627138,-0.23360338965771144,0.9348244672479255,0.24278833897406837,0.092218474015765,-0.20210207438309014,1.1872099037211457,0.3625613063849915,-0.23360338965771144,1.2082099492929157,252
top3_40_40_20_fastm7_overseas_gold_ma200_ret12_deftop1,进攻top3_40_40_20｜2/4指数5日<= -7%｜弱市纳指+标普+黄金 Top1｜MA200+12月正,False,top3_40_40_20,3,-0.07,overseas_gold,ma200_ret12,1,1.0,1.9992250567510257,0.24600416574648887,-0.2649528217143615,1.0033739717025245,0.3732042976718415,0.13735886402682995,-0.1608164928586594,1.184106954686912,0.36179686379895815,-0.2649528217143615,1.2004620374582133,236
top3_40_40_20_fastm7_overseas_gold_ma200_ret12_deftop2,进攻top3_40_40_20｜2/4指数5日<= -7%｜弱市纳指+标普+黄金 Top2｜MA200+12月正,False,top3_40_40_20,3,-0.07,overseas_gold,ma200_ret12,2,1.0,2.4341125928932232,0.2802509215040052,-0.23360338965771155,1.1214601947345477,0.43065626554895875,0.15643548576518995,-0.12932804270232467,1.4003757405525472,0.41358333312471274,-0.23360338965771155,1.3285134453850065,255
top3_40_40_20_fastm9_overseas_ma120_ret6_deftop1,进攻top3_40_40_20｜2/4指数5日<= -9%｜弱市纳指+标普 Top1｜MA120+6月正,False,top3_40_40_20,3,-0.09,overseas,ma120_ret6,1,1.0,1.8100112685307694,0.22985047527197877,-0.2569137855227476,0.9521971186542103,0.29277737554799876,0.1098391799995515,-0.2569137855227476,1.1736234882201786,0.3592092882904816,-0.25620163463975965,1.1921002055792023,195
top3_40_40_20_fastm9_overseas_ma120_ret6_deftop2,进攻top3_40_40_20｜2/4指数5日<= -9%｜弱市纳指+标普 Top2｜MA120+6月正,False,top3_40_40_20,3,-0.09,overseas,ma120_ret6,2,1.0,1.8788907428536592,0.2358288581938044,-0.24948107956824772,0.9771715584007212,0.30254876613438,0.11323596457310359,-0.23492819190731185,1.2101980499336276,0.368204347525122,-0.24948107956824772,1.2129065973323518,203
top3_40_40_20_fastm9_overseas_ma200_ret12_deftop1,进攻top3_40_40_20｜2/4指数5日<= -9%｜弱市纳指+标普 Top1｜MA200+12月正,False,top3_40_40_20,3,-0.09,overseas,ma200_ret12,1,1.0,2.413969868195499,0.27874367183583204,-0.25620163463975953,1.1094259780975628,0.477577323563831,0.1716803050816207,-0.1608164928586594,1.3105185858978947,0.3924240567998678,-0.25620163463975953,1.268107753168381,196
top3_40_40_20_fastm9_overseas_ma200_ret12_deftop2,进攻top3_40_40_20｜2/4指数5日<= -9%｜弱市纳指+标普 Top2｜MA200+12月正,False,top3_40_40_20,3,-0.09,overseas,ma200_ret12,2,1.0,2.5347319683401435,0.2876759453482287,-0.24948107956824805,1.1454493457070727,0.5042067997835045,0.1802046272678992,-0.12932804270232467,1.3498976130468798,0.4017570684661027,-0.24948107956824805,1.288899864998091,200
top3_40_40_20_fastm9_overseas_gold_ma120_ret6_deftop1,进攻top3_40_40_20｜2/4指数5日<= -9%｜弱市纳指+标普+黄金 Top1｜MA120+6月正,False,top3_40_40_20,3,-0.09,overseas_gold,ma120_ret6,1,1.0,1.613251305844075,0.21210197314138757,-0.27456158448868695,0.8915318742907405,0.25434844893877306,0.09633021882511894,-0.1911961775590474,1.0833535594156363,0.3366094327636937,-0.27456158448868695,1.1327163503056523,214
top3_40_40_20_fastm9_overseas_gold_ma120_ret6_deftop2,进攻top3_40_40_20｜2/4指数5日<= -9%｜弱市纳指+标普+黄金 Top2｜MA120+6月正,False,top3_40_40_20,3,-0.09,overseas_gold,ma120_ret6,2,1.0,1.7294149292170147,0.22270445754354706,-0.24639918642546932,0.9328600041647258,0.24278833897406837,0.092218474015765,-0.20210207438309014,1.196202558088184,0.36477303946099826,-0.24639918642546932,1.2039047078858964,230
top3_40_40_20_fastm9_overseas_gold_ma200_ret12_deftop1,进攻top3_40_40_20｜2/4指数5日<= -9%｜弱市纳指+标普+黄金 Top1｜MA200+12月正,False,top3_40_40_20,3,-0.09,overseas_gold,ma200_ret12,1,1.0,1.8608700613594786,0.23427590076931093,-0.2745615844886867,0.9632078628191726,0.3732042976718415,0.13735886402682995,-0.1608164928586594,1.0833535594156354,0.3366094327636935,-0.2745615844886867,1.1327163503056499,216
top3_40_40_20_fastm9_overseas_gold_ma200_ret12_deftop2,进攻top3_40_40_20｜2/4指数5日<= -9%｜弱市纳指+标普+黄金 Top2｜MA200+12月正,False,top3_40_40_20,3,-0.09,overseas_gold,ma200_ret12,2,1.0,2.263668618478331,0.2672664804338103,-0.24639918642546965,1.076842557757556,0.43065626554895875,0.15643548576518995,-0.12932804270232467,1.2812388251946913,0.3854220908284749,-0.24639918642546965,1.254210817401714,231
top3_equal_fastoff_overseas_ma120_ret6_deftop1,进攻top3_equal｜无紧急闸门｜弱市纳指+标普 Top1｜MA120+6月正,False,top3_equal,3,0.0,overseas,ma120_ret6,1,1.0,2.165055603010462,0.2595044844793073,-0.2728927441662916,1.0348892836609251,0.18986735561351686,0.0730990936987379,-0.2728927441662916,1.660007090772318,0.47215269324423903,-0.1994030888458308,1.4184140174671065,174
top3_equal_fastoff_overseas_ma120_ret6_deftop2,进攻top3_equal｜无紧急闸门｜弱市纳指+标普 Top2｜MA120+6月正,False,top3_equal,3,0.0,overseas,ma120_ret6,2,1.0,2.222047882979498,0.26401363737216554,-0.24380805621944668,1.0547749993089401,0.19886090616413354,0.07638343120732194,-0.24380805621944668,1.6875910845143318,0.4781684348247277,-0.1994030888458309,1.4295750917579093,179
top3_equal_fastoff_overseas_ma200_ret12_deftop1,进攻top3_equal｜无紧急闸门｜弱市纳指+标普 Top1｜MA200+12月正,False,top3_equal,3,0.0,overseas,ma200_ret12,1,1.0,2.823945958057775,0.30811540747518684,-0.1994030888458309,1.1873579848119153,0.35995652148394064,0.13289303184291645,-0.16921936131440862,1.8118148614671954,0.5048075191549106,-0.1994030888458309,1.4864770656178485,174
top3_equal_fastoff_overseas_ma200_ret12_deftop2,进攻top3_equal｜无紧急闸门｜弱市纳指+标普 Top2｜MA200+12月正,False,top3_equal,3,0.0,overseas,ma200_ret12,2,1.0,2.9340699207650256,0.3155736572613357,-0.1994030888458309,1.218160047645794,0.384466189621848,0.1411351650972994,-0.13243498440553358,1.8415789061916885,0.5110840559012766,-0.1994030888458309,1.4976836209672066,175
top3_equal_fastoff_overseas_gold_ma120_ret6_deftop1,进攻top3_equal｜无紧急闸门｜弱市纳指+标普+黄金 Top1｜MA120+6月正,False,top3_equal,3,0.0,overseas_gold,ma120_ret6,1,1.0,1.7116839973430902,0.2211097538820459,-0.20859038665109886,0.9125185703581998,0.15449446740200434,0.060036195909370704,-0.20859038665109886,1.348806403070323,0.401499726044805,-0.1994030888458307,1.2585423177586688,190
top3_equal_fastoff_overseas_gold_ma120_ret6_deftop2,进攻top3_equal｜无紧急闸门｜弱市纳指+标普+黄金 Top2｜MA120+6月正,False,top3_equal,3,0.0,overseas_gold,ma120_ret6,2,1.0,1.8134633994083633,0.2301528765700691,-0.2113650216916262,0.9480560583135611,0.14385461449023795,0.05606057045326618,-0.2113650216916262,1.4596337364623833,0.42727625169333416,-0.1994030888458309,1.3186044012984635,203
top3_equal_fastoff_overseas_gold_ma200_ret12_deftop1,进攻top3_equal｜无紧急闸门｜弱市纳指+标普+黄金 Top1｜MA200+12月正,False,top3_equal,3,0.0,overseas_gold,ma200_ret12,1,1.0,1.9685987946238392,0.24344587167554121,-0.1994030888458307,0.9833316961100746,0.263875469150344,0.09970193401455751,-0.16921936131440862,1.3488064030703253,0.40149972604480544,-0.1994030888458307,1.2585423177586694,192
top3_equal_fastoff_overseas_gold_ma200_ret12_deftop2,进攻top3_equal｜无紧急闸门｜弱市纳指+标普+黄金 Top2｜MA200+12月正,False,top3_equal,3,0.0,overseas_gold,ma200_ret12,2,1.0,2.364133820838199,0.2749837153526349,-0.1994030888458309,1.0902662743092764,0.31675334972311053,0.11814694594848985,-0.13243498440553358,1.5548701444698172,0.44887101619649017,-0.1994030888458309,1.3672461038639603,204
top3_equal_fastm5_overseas_ma120_ret6_deftop1,进攻top3_equal｜2/4指数5日<= -5%｜弱市纳指+标普 Top1｜MA120+6月正,False,top3_equal,3,-0.05,overseas,ma120_ret6,1,1.0,0.9626250430602004,0.14456302848710134,-0.3105367490509182,0.7011885543491975,0.18898308103920836,0.07277537182622762,-0.2728927441662916,0.650675332860754,0.2191017611977919,-0.3105367490509182,0.8596399701674766,243
top3_equal_fastm5_overseas_ma120_ret6_deftop2,进攻top3_equal｜2/4指数5日<= -5%｜弱市纳指+标普 Top2｜MA120+6月正,False,top3_equal,3,-0.05,overseas,ma120_ret6,2,1.0,1.0033515449589312,0.1492800810770425,-0.29957989776206595,0.723959297652784,0.18735548408512415,0.07217915474561432,-0.24380805621944668,0.6872382128276813,0.2297053480967277,-0.29957989776206595,0.8906257009753168,264
top3_equal_fastm5_overseas_ma200_ret12_deftop1,进攻top3_equal｜2/4指数5日<= -5%｜弱市纳指+标普 Top1｜MA200+12月正,False,top3_equal,3,-0.05,overseas,ma200_ret12,1,1.0,1.2967276294987338,0.18116613938996573,-0.31053674905091866,0.8384501234804573,0.3328709781478274,0.12368135651792,-0.16921936131440862,0.7231432502869051,0.23998377155847872,-0.31053674905091866,0.9166124451997889,243
top3_equal_fastm5_overseas_ma200_ret12_deftop2,进攻top3_equal｜2/4指数5日<= -5%｜弱市纳指+标普 Top2｜MA200+12月正,False,top3_equal,3,-0.05,overseas,ma200_ret12,2,1.0,1.3792563599192267,0.18954566812249496,-0.29957989776206606,0.8768375923011547,0.3568925000339862,0.13185647209862084,-0.13243498440553358,0.7534597323366685,0.24856198558679177,-0.29957989776206606,0.9413103867731678,259
top3_equal_fastm5_overseas_gold_ma120_ret6_deftop1,进攻top3_equal｜2/4指数5日<= -5%｜弱市纳指+标普+黄金 Top1｜MA120+6月正,False,top3_equal,3,-0.05,overseas_gold,ma120_ret6,1,1.0,0.5677922798575665,0.0942231130350506,-0.36960679572116506,0.5043364687204198,0.1350634560326076,0.05275910804795303,-0.20859038665109886,0.3812375612351029,0.13617962699645747,-0.36960679572116506,0.6008276546530477,261
top3_equal_fastm5_overseas_gold_ma120_ret6_deftop2,进攻top3_equal｜2/4指数5日<= -5%｜弱市纳指+标普+黄金 Top2｜MA120+6月正,False,top3_equal,3,-0.05,overseas_gold,ma120_ret6,2,1.0,0.7726434610473039,0.1214647209943498,-0.3215164863779857,0.617488609145457,0.13379393641934545,0.052281094326933175,-0.2113650216916262,0.5634617580029757,0.19322180936741273,-0.3215164863779857,0.7826760892435295,293
top3_equal_fastm5_overseas_gold_ma200_ret12_deftop1,进攻top3_equal｜2/4指数5日<= -5%｜弱市纳指+标普+黄金 Top1｜MA200+12月正,False,top3_equal,3,-0.05,overseas_gold,ma200_ret12,1,1.0,0.8133818119681342,0.1265789263571344,-0.36960679572116506,0.626223458849202,0.24260349314354124,0.09215254312953247,-0.16921936131440862,0.4593406681809953,0.16115409619497867,-0.36960679572116506,0.6759867987767503,265
top3_equal_fastm5_overseas_gold_ma200_ret12_deftop2,进攻top3_equal｜2/4指数5日<= -5%｜弱市纳指+标普+黄金 Top2｜MA200+12月正,False,top3_equal,3,-0.05,overseas_gold,ma200_ret12,2,1.0,1.2122835140603603,0.1723390529678961,-0.32151648637798613,0.8081070824846716,0.29311963534824836,0.10995841555037722,-0.13243498440553358,0.7108111682679485,0.23646823496560265,-0.32151648637798613,0.9069922003273675,297
top3_equal_fastm7_overseas_ma120_ret6_deftop1,进攻top3_equal｜2/4指数5日<= -7%｜弱市纳指+标普 Top1｜MA120+6月正,False,top3_equal,3,-0.07,overseas,ma120_ret6,1,1.0,1.3851449841976384,0.19013463344549852,-0.2728927441662916,0.8403909963830575,0.18986735561351686,0.0730990936987379,-0.2728927441662916,1.004546954704724,0.31639027064974234,-0.2539526580749659,1.1044350293531844,209
top3_equal_fastm7_overseas_ma120_ret6_deftop2,进攻top3_equal｜2/4指数5日<= -7%｜弱市纳指+标普 Top2｜MA120+6月正,False,top3_equal,3,-0.07,overseas,ma120_ret6,2,1.0,1.450560893878185,0.19660037785666562,-0.2442326039801933,0.8682935162812441,0.19886090616413354,0.07638343120732194,-0.24380805621944668,1.0440744053611537,0.32659063218373485,-0.2442326039801933,1.1306063928419416,221
top3_equal_fastm7_overseas_ma200_ret12_deftop1,进攻top3_equal｜2/4指数5日<= -7%｜弱市纳指+标普 Top1｜MA200+12月正,False,top3_equal,3,-0.07,overseas,ma200_ret12,1,1.0,1.8816757609079637,0.23606816696572785,-0.2539526580749659,0.9993606431766694,0.35995652148394064,0.13289303184291645,-0.16921936131440862,1.118946977631,0.3455899357380743,-0.2539526580749659,1.177562894477492,209
top3_equal_fastm7_overseas_ma200_ret12_deftop2,进攻top3_equal｜2/4指数5日<= -7%｜弱市纳指+标普 Top2｜MA200+12月正,False,top3_equal,3,-0.07,overseas,ma200_ret12,2,1.0,1.9920959145087704,0.24541052144797404,-0.24423260398019375,1.0388697653378949,0.384466189621848,0.1411351650972994,-0.13243498440553358,1.1611910330045898,0.3561308540413959,-0.24423260398019375,1.203823345475111,217
top3_equal_fastm7_overseas_gold_ma120_ret6_deftop1,进攻top3_equal｜2/4指数5日<= -7%｜弱市纳指+标普+黄金 Top1｜MA120+6月正,False,top3_equal,3,-0.07,overseas_gold,ma120_ret6,1,1.0,1.269571276162785,0.17835617052630925,-0.2753825176299365,0.7966286710663801,0.15449446740200434,0.060036195909370704,-0.20859038665109886,0.9658572130450078,0.30628760647258835,-0.2753825176299365,1.0744914043748197,227
top3_equal_fastm7_overseas_gold_ma120_ret6_deftop2,进攻top3_equal｜2/4指数5日<= -7%｜弱市纳指+标普+黄金 Top2｜MA120+6月正,False,top3_equal,3,-0.07,overseas_gold,ma120_ret6,2,1.0,1.3765452465159647,0.18927411741874933,-0.24448126808468473,0.8411429874577887,0.14385461449023795,0.05606057045326618,-0.2113650216916262,1.0776637313956883,0.33516526404591396,-0.24448126808468473,1.151912242576443,247
top3_equal_fastm7_overseas_gold_ma200_ret12_deftop1,进攻top3_equal｜2/4指数5日<= -7%｜弱市纳指+标普+黄金 Top1｜MA200+12月正,False,top3_equal,3,-0.07,overseas_gold,ma200_ret12,1,1.0,1.6250921923998773,0.2131997703610109,-0.2753825176299368,0.9132436801090305,0.263875469150344,0.09970193401455751,-0.16921936131440862,1.077018073754235,0.33500123486117506,-0.2753825176299368,1.1457181975197819,231
top3_equal_fastm7_overseas_gold_ma200_ret12_deftop2,进攻top3_equal｜2/4指数5日<= -7%｜弱市纳指+标普+黄金 Top2｜MA200+12月正,False,top3_equal,3,-0.07,overseas_gold,ma200_ret12,2,1.0,2.0023848303195044,0.24626691948724933,-0.2444812680846845,1.0326282421649506,0.31675334972311053,0.11814694594848985,-0.13243498440553358,1.280142162502075,0.385158781761918,-0.2444812680846845,1.2743851670798396,250
top3_equal_fastm9_overseas_ma120_ret6_deftop1,进攻top3_equal｜2/4指数5日<= -9%｜弱市纳指+标普 Top1｜MA120+6月正,False,top3_equal,3,-0.09,overseas,ma120_ret6,1,1.0,1.4858894295298772,0.2000350504807289,-0.2728927441662916,0.8695877497444916,0.18986735561351686,0.0730990936987379,-0.2728927441662916,1.0892155901261016,0.33809481699375965,-0.26414021176323654,1.1520274477846288,190
top3_equal_fastm9_overseas_ma120_ret6_deftop2,进攻top3_equal｜2/4指数5日<= -9%｜弱市纳指+标普 Top2｜MA120+6月正,False,top3_equal,3,-0.09,overseas,ma120_ret6,2,1.0,1.5446905166369858,0.20566615207398953,-0.2572899776587366,0.8940491355167522,0.19886090616413354,0.07638343120732194,-0.24380805621944668,1.1225902884588663,0.34650401002495723,-0.2572899776587366,1.1721514752436921,198
top3_equal_fastm9_overseas_ma200_ret12_deftop1,进攻top3_equal｜2/4指数5日<= -9%｜弱市纳指+标普 Top1｜MA200+12月正,False,top3_equal,3,-0.09,overseas,ma200_ret12,1,1.0,2.0033928171386957,0.24635069298675893,-0.26414021176323643,1.0274585633420616,0.35995652148394064,0.13289303184291645,-0.16921936131440862,1.2084476743870387,0.36777592402090686,-0.26414021176323643,1.224287811151103,190
top3_equal_fastm9_overseas_ma200_ret12_deftop2,进攻top3_equal｜2/4指数5日<= -9%｜弱市纳指+标普 Top2｜MA200+12月正,False,top3_equal,3,-0.09,overseas,ma200_ret12,2,1.0,2.107026688273442,0.25484609476406384,-0.25728997765873673,1.063306641674981,0.384466189621848,0.1411351650972994,-0.13243498440553358,1.2442055368084453,0.3764876585020249,-0.25728997765873673,1.2444599914806238,194
